42,17/05/2019,E,Uv4SLJjUJHy9lLDQljq0LO6TrnkjDkBAy4sDW6AeaXfz15BTyUItzxZKj3pMKd8RMnFCj3N,1,7,Welfare
43,09/02/2021,E,q5lKTbYN9clJ2A8gjEPBL9sgZAo8WxbeePw2Gy1dxb0wBXCb1UNdbV0oSELihaZ5XS03MUw,0,31,Welfare
44,29/01/2021,G,5TsIILcrK2nbn0dlM8eciRB47wQLbYDvJdBJ9LNfAowHJlwJN1875FgSzZIQwMWjI0xa9gb,1,74,Plenum
45,22/08/2017,F,0tu3HS23szl2HjE3ex2Vx1VEVmR6Ys6cN5ixNUPgmEqAPky3ev3wSpNBnUvRwdeKEHvGKRE,1,61,Finance
46,01/04/2022,A,VD08A5Bx6lNHukBvNEx9EpLqgqaubLTYv00DB6gs6rW7p4Jihz42WDZGAUVXz2Y64OoQaFO,1,82,Finance
47,18/02/2018,C,idhEqzLqZkbXwqWrFp6XGdFp8EKuByFGCQgPn5gXbXv5dsS3s6wo0gIY9npD4fiZM1yaaWa,1,95,Community
48,29/10/2017,G,WHL71cURMmwi4D7KqwWWPmtgsAka4SBT72gu6fBI09i7KrbVKjPtp8oy4RcxGUtk0jdF1KJ,0,85,Health
49,08/07/2021,F,rtMDBsplqIIUblvoUcpZDBjlT7KQOsOWJOgJfN5E9eLXHWWCaWj84WMJMIDIRJ4dBkBbVg2,0,88,Audit
50,26/07/2019,A,aZ36zpULDjvz4evC5hDQn2uGmcSzvOHpsa9lNU9IgIdTARfMPFKuTHldnIQ44wxZPD9GWKb,0,82,Education
51,23/03/2019,E,8X3efymWXNY93iyWps0VsCkLis3p3BtWwdomKyHFjrIOVL3kITpAKtubGWXhQScBXNFdX52,1,30,Health
52,03/02/2020,F,aeoleVEkbHFn63QbBPeaVCpLXWeqj37DAMxKhzBO8mmMm0gaKtLmPAJSkR2YH8cmHP4X2do,1,51,Welfare
53,27/06/2021,C,C68bbXV928RzqOdc3vF5KStAsCW12qXSeycPAypZIC0XyNjaDBLWxTL9GzUfT9oA3YXITQ9,0,11,Community
54,18/01/2019,E,RaMeWumXw2jnouunfMhoISkF5545kzp82S04tWo61sDGFxDuEsAYDUII739Jti7arDrnDwj,1,31,Community
55,11/09/2017,D,aW6MrEBOTvIxipEbuBxWYOKDg5MbwwMkvuQ0EoRyDZZUEgBMcXuZ4DQpoF7ofddqqYvdUlu,1,62,Sports
56,18/10/2021,D,Q6YLo6UwhKa4oVwTjiEy88MoNXVULoEhlV4nrOIDvwjV8bZmxpioIsJD8fIGtzxLRJc01EN,1,20,Sanitation
57,21/03/2021,G,mdbFzpYR6pNLBAycWu0V9VKzXQBiiFspVjR4znTCn9m3hGKRxrmhBKd86a7pQZ3iKZUznip,0,62,Health
58,27/03/2022,B,9jzmOS2VmEMkjwnGN4dTz7RH7isDrEWsqtU7WWdcJTsWIeZav1IfywHhoZpyXMbcjUczgH9,0,60,Tourism
59,16/08/2017,F,qGyeqplwaXhN8W3dVL0c3dwIDcI8ok5UlCQgRiDtEh46JLgp41rjeGWHClz0YnzFjpvv9CC,0,28,Welfare
60,12/05/2021,A,M2gOHaUEZqo3aQfpImMjepXhDLZC5BAWTnuSDra0kpXao6awoyoFetkWR0mte09Vl7zw1p3,0,78,Plenum
61,09/11/2018,D,USfoG7p2X4c88ywDV2STVt5CjjHKfloqy2fXXgWBnsAWUyIH8FcrzlO2yYEFu1HFJuQ1MQf,0,57,Tourism
62,08/10/2021,G,yXMgDSDxVF9BWdFQdgN6IcNPg2ztuQQwFRudTM43CX6ntsiy5UKn7xMZvXuN6QrSYn4vgSg,1,70,Health
63,06/11/2018,F,PjahIXhNGi0kHlCeLHpsWhT6x8Wtq8oM9InakQQCiFlMK5YhEqNOgGYaXCi2IJLhIk89tPy,1,38,Education
64,01/01/2020,A,wJmX3VOVCmDjlSf2r8v2LW2bk7zNdGSTXkXCHs56qUa0sJKKz28WpAvZQyQkp50SeIZmkCL,1,44,Sports
65,07/07/2018,G,N6WvmrlPyUjPe6kAbw1ory69Vijw61iCsV2CluGIroMyxgwKFsgzOOUmeNY5tZ24j4i5OxT,1,46,Welfare
66,04/11/2018,E,VpOEdmu2UY8HwvIdzw2tz3r2V1XhE5bJCA40FEjclwefKoACi0yC24UR06GGnM9FvOjTZQ3,0,82,Sanitation
67,23/07/2020,C,PNykkwOe60MThZZChYFzOxMtxQUkmN7k9KawGsi1Mi9vvYj8uZ1oh0MsYG4ussrSqFphWYF,1,5,Plenum
68,01/12/2018,E,bX0iFmakmUNOv2N8oAYOwhch3N8CDEPHZYoNTTKF1pZ0uW3AfQarTccInvYXvVMgbXQx8iv,1,24,Tourism
69,05/03/2020,D,boh73u8egQ4TU3o5bRC0S5srWSuGeM2oyZneT0nmvNpAKqdpwv9HytMgSE0NeqQibOjk7D9,0,9,Sports
70,19/10/2021,E,sgC0KOj2u13BC7tsNxYq5aypVbOK2rKJhYGWGQ7WdV3BCRtM9iiC8Ea6wbzk2cJ2w1TvErs,1,88,Welfare
71,28/02/2019,B,n2OXYx59hostB1lVXXHA1FF9H0BccY7UrKMImyK0f1iMeZOBTbuwblAhHMOKybE8jWL6VA6,0,83,Community
72,29/03/2022,C,ZDUzYB9Uewx5Hc33Uu15nx6uGhCMGxN79Of2pdVvI1zuf9udPLThWJT0NlkTLPFTKfAsWq7,1,91,Sanitation
73,08/09/2019,G,xQRYl8eI2hbZDJQPPb3bgl16x12y47FRMPQfqwyAfdEFRjkph7YUiB2zTshtfrS1Tfx8er9,0,32,Sanitation
74,22/09/2018,A,OiAszsGICUYNBSku70GKPqqQrwcAQ1JGbDhITRwPrCqrxNXA4C4vTRl1SHHDkLpRLYc7leX,0,32,Sports
75,04/03/2018,E,NWMEncEZ9bsxG3nl4Wi7yPlYkgYnoKQi7g0BOM7LSmDeQm1N9JCPEhlMSpxGCmFukQ0jvyh,0,6,Sports
76,29/01/2021,B,4leUhrMRjMYVBAIsfeH6uj2K1ZDwxzlo6qs9F9GULejaqgpxGZDndSmKUlnCZAAqtQn49Q2,1,55,Audit
77,03/02/2019,F,J5NFbjZWhZ4dVBfwmCTkv330My5RmGGCOXuBqO65dJf1zmVLQ7AFJQAzga3779Go3nanYUV,0,62,Education
78,03/10/2021,G,h1MBoFuBzcWW4JCdPZN3BlxjEhuR9g1wGUCldbiqfNkK3UoTUZvuRe9Qw7ZUn0d17KbNn9u,0,56,Tourism
79,28/03/2021,F,RilmLEbNjiOrso2sarVUr8wAegq7wzyEahCfTsJN8BwoX4O4Et2oq20FJr5Hrca4fUnNf6a,1,13,Health
80,03/03/2019,F,5r5yVte9toJphDzx3ekUhGz2bR72VNDlHnB4qzK7G4GPyK8avoF4XFhHxLCoulr9BFCW0wC,1,58,Audit
81,03/10/2018,B,t0I2HLLrDx2AzBmr8v0NKJjM4WIITVKZkDfVolnOFZAUsxLFiEA6AxR1Kl1Iv3LkUlWNlTm,1,67,Education
82,09/10/2017,F,Ovtdcs92zN7Evio1uBT65fEe3k5Qmf0pSavpOXGpMe7NpoMpJhiKRuw7wKMgDL2JqMzMaQm,0,28,Welfare
83,29/12/2021,E,uKXBvTm1C8z8260sUceCJwW50wMgq3MBsuC690nzyGMDvGsfBJHsbCIzdowJp81SQE83min,0,50,Education
84,04/10/2021,B,GQu0cKC2Wndmhx2pG97bfTg2pq71FrOR3htvJiR4g7PscdaWOkMbIBNNbAlVsOiyCrrticX,1,56,Health
85,26/08/2020,G,Pciba3RGKBClNKLGLp0cKgc4n4NzQcVdxXaRxVM46t8dBUoaglACxlyfatXP0tOm7xLlc9i,0,95,Tourism
86,17/08/2020,C,dYqgbMJoYYsPRdlKUtWjSqZyTbFFv1PssWGbjY8hed40mqIoeUqFGMP8HrbHJe5FQpgivXZ,1,30,Community
87,08/06/2018,D,EV2Nsdlnb7WKu1ou0UR0erbDdi8OHLc65cUz63ylRE2ABOeF7GtmQkIVcL3RyaX8zUVLwx1,1,41,Sanitation
88,20/12/2020,B,3KzmFsmgo4CAVSUEGkgmnXHWIsM0KTQb8Ts9LHn4a6KRAmvVAwEItSvX6LwyyUt6ZKdxSoJ,0,13,Finance
89,18/09/2018,A,tTtfrFLHPyQTCPUaiPMojbSIM57Sis2C9ApdByYUUvftrBJK2el5QUZpSadqPF6d6dyw2Uj,0,22,Health
90,06/11/2019,E,mmQfWLFNLl53ZbLfJeFmlAuackB0Fw5WJAVO4VfyZkSKE0QOhM6Y4tSlnmU6J7LLEvzD66q,1,2,Audit
91,03/11/2018,E,075gUWV8aggpISNUED5Z1phK33SCsvLDDgXNzDOaF9f4SMYL0EWPt1jj1tRGkPvjCAJwMiY,0,100,Education
92,28/03/2021,A,nVzjPlAxxelRlOl4IaW5BTxtgipMAoUcJbCMydoLDzDtDzHGsFJEoBEufbZSzFLAsTXqIdZ,0,100,Welfare
93,10/08/2018,E,HmltHJHlcCJly1YJoUZMpkNGmYVoHO6YvYIKmspb3imRsn8sG3f4fLunX0id54iJXj1XqGD,0,76,Tourism
94,30/11/2021,A,ciOwl0sSLDUmOQLJEbbDDcqXZrpGGZGdJTs59vpIWEO7SZEOTbrgRkk2LUI3QvabSdWjfWa,0,97,Audit
95,29/09/2018,E,wbULjuGlmLlM85dupgtnQ5a1JF1ngrOQ0OFYuwKmNrGJOVwelD5Iqh04UaGPjfGxeiNiFkT,1,66,Sanitation
96,24/12/2020,D,oTRFz7fQcj00m697ZBp89x5FfUNsIwMajVpd9kmEy32Gf1flHWAn1ob5NtGozE6zyOkI5fC,0,9,Tourism
97,01/11/2020,E,Yu01k64SIs0u1nIzvaGc9vpR9DS6dkBzsE0ouuYfK65Nd1MwEw2quzSgN2TkarAXtl5UVlT,0,50,Education
98,29/01/2020,G,6gg0VfQgJ5vRqb6pNsHQIuUTUcp2jryFyWO6G8P1h330tU1L5BujE33Qhtz9fnM5WpvKwJ2,1,39,Tourism
99,20/03/2018,F,RpIgWno2IWzjrUyBBNsHMvwMMNTqzQLmtd61zR8ErAMoXjjObdEzLxPEJ46uGkIXb4GNXYH,0,45,Education
100,26/03/2020,C,BY7X8j0rXJtHkUn81c9eK2p0DoJRiWmnTInhKdUvi8GTl5eKpqYWUpKSxvJn0sbTQ2OhL0S,0,60,Sanitation
101,21/01/2022,A,x4njg7IzrRcQHfk3WYsxP0W1TPwTItcTm2vn0xEPCQJbknimThM14v0OcK88wHMF9VBYaik,0,76,Education
102,24/12/2018,A,znzeelx2iCWcrLImGfJyFsOPX7PuYPORxgUNwdQJcUaSZoBUQPbOTST0s47z2GJ902X1luD,0,25,Plenum
103,29/07/2019,B,ldNiYr2An75OJxhqcZO93MuqBQkCruYia6LSopOha1HDyPYWKJl4VDQATEnvA55RefO1XTP,0,34,Health
104,21/06/2019,F,YX0Kpx3bWmcBcQuSfc2UtwSwHFRtQZhwNNQjqmW9NgE8RORbYDEImJF15i8oHYDzrtNLLBg,1,27,Tourism
105,12/05/2018,A,GqmhMMLR2sEGE2hq8D2Z1EYTTBlBTplTW4dw9Gd0sKE8prU3YKUATxptE3Y4v7zqbH9crj8,0,67,Finance
106,03/11/2021,B,J7qfwUTn1RlcmxkhAq9IfoDmErux2odopkG5Ka2GXCvsEg7xKZky81qnDestM3Vz4kUCACv,0,9,Education
107,07/11/2019,F,xMFF8SFQYt1DZpuXoJDlDMFIhJtUtSKF7CVf2VhzTNVeZaGvwdMjAuWdxeZAA9r7OIaofbB,1,84,Plenum
108,18/01/2021,C,yDfgksYpDwKy6vyTeEby5yju4HHjYcxHDdLkpYqw0Os3Fh0YsIm43GX2htSB0C5u9QHPvvj,0,48,Audit
109,13/06/2018,C,YFjkZ8ZdhblEiXqLDMlo9uXVB6HHHWx7FBN17h6joS60CKwwD1jaEd1rG7HFP93n8oVWhTq,0,59,Health
110,15/06/2020,F,AORvzbLe1VPXxThIAIgQJUxkpZFDMScwSA5o4eioVSP9rwMK7Sw1kpIo16xRiDNutmgjMHr,1,8,Finance
111,17/09/2021,F,s9PZ4ulUYyBdNxJFv7rYK309OwtYUYNMiD3nYl5ahjAw5GpJVtD2iudGadBdiEuE0k8u16i,1,57,Sports
112,15/08/2017,D,Am9Q81Gi4LaCM7qoJRUpR7R3zHGtyWgLxp8qZYCNKRBWvguGPkfQ5lzQFL1rnO7o3NW5ODJ,0,16,Audit
113,17/04/2020,G,oGsk4HK9WubMf1Q7Qb4dn19VJk8WJjFBkmXYAMH3RRBYZOqULlbeQOlqp00AYIwhgRoTZIx,0,3,Tourism
114,06/05/2020,D,hR35SooCnV4SW1m8g93WVP5NV4KXoeTSQAicgDpd848USYuRb89MaZ3hSNenMF897I2Phob,0,1,Sports
115,22/02/2022,B,gXIbk9krK6ZXlnZZN4AyRFzzHAoo6WVeFbqLPW6U4e3sdOYB4ImgeWUdg8NY5KP8Fh63yK7,0,73,Sanitation
116,30/08/2019,B,zB7LKsoXwBGoN5YovFfuZv4EFrRnQaB7Xbpjd6DRbVdpNq6xTGvNTJGDcNwtrL2AN5Y7pKj,0,49,Sports
117,27/08/2018,G,nF2Qsrsc24GB2upNuJvo5Dl6mMM5EOTqtpNBLklWB3GqlvFMyGr2YidgRBIVlnxRozGT1TI,0,74,Tourism
118,14/07/2018,F,Y3ZtbaRtkHkRDlw6wS4kaWwtCmjcwFmxIT0RPZv6ZQIBG3bfP8NsnLNTj0Mlq2nBH0AQlir,0,11,Audit
119,25/02/2019,G,unF6ns1UQyet2s63cLIg1rpDzKSnTyE0lc4SmIhKgvnRhpI6nIuEKULNWNPdW59X60QrK7G,1,61,Plenum
120,29/07/2018,A,rJmQX53c2bpUKCOVN5ZBBONEmsO4mLTE7KCvIIiw06EO4WDefbJvejU7Fyj4oeMfwIWjCOu,1,74,Finance
121,08/10/2018,G,lFhDl2Ilud1RDASl44fMaBdql4hfd5u4O4YqkfTL88ShjADYb5vptk7C0OYeu4fOFkvPJWT,0,98,Welfare
122,25/11/2017,A,ngjvTexTGBu50kJtw3qfAtP0cnJ3nXHoiiKBGOvxS7cUoi764GNuh0wPZufGjS3ycQEe1pt,1,63,Tourism
123,16/11/2017,C,6XDYLtLgJnko7ydKbXgAGLX5GPHlQnVvBJynzrz8Qb0jQu92QJMvFqvusl9SaVaFZTNpDx0,1,51,Welfare
124,19/02/2022,E,vAVv1lyGuJYDSBNH8jkyNvLkq9jCvG5A3CAOBieAF5pHh6fX2Y5uMv5XbwD0N3ntnj8sco6,0,87,Education
125,01/07/2020,A,uup6uVFvh0joQW18c0Um454ZTY58aibsdqiBu8ux7upez12oUjYrBTDUxBLjl3PYNhPtvWm,0,70,Health
126,01/03/2020,C,pB42Dey1hScEOYlMMHJUL8OTsaRpf0CZrsCPiHgEDf6dPtawkSJTe3i1eWpch3P7ncquxgw,1,4,Health
127,06/09/2020,A,nzjdCPQhBx8TxtqWFuMAM6j31cTirgHCd2ksKgHwzgoXsALVUeQSMOmG8ibVgBKTLRxYEf3,0,77,Tourism
128,07/01/2018,E,Kndwr0jkPa0DnsBxt5dkPHwVbhKcrfqq50ML1mXav78SGCmBgj4b3iNvv68cthOjjntAfxO,0,18,Tourism
129,28/04/2018,D,4ud6znKMuNuRU6716owUGlYeJAxRfVcrsG6oHBxn2qMTLqLs2tOFTRi7wrE3AXZYsmQR867,1,29,Welfare
130,10/10/2021,D,eUHDQkt9xpYwU5IOQIUUvYpDdEu4WoWRNd6dXbPkksOfzQSPymzxUzEAHsMBQ9gmIrOut6j,1,75,Plenum
131,02/06/2019,E,bsrgNbJOmWVWcRvppdMixPy4K770zPQ7Yu4Bk2KfrE9joiRpzkFh6jdJeHGyLVkD4v9bAHo,0,96,Plenum
132,27/05/2020,C,yK6RzERrZln3ji1t6nObCmdEG4o38iBuoiTWCuoacnXhEUB8zhWemglP0D8sc2MgAVf1kUf,0,3,Education
133,31/03/2019,B,POMr38pv0pGvRXRIY7KlKOdzWo23DHuEMNRKmupnG9gmRzRd8cklEGYVmjeNa1vsB4o1F0V,0,62,Plenum
134,12/07/2020,C,uRrJZZFSXjS0lFaQbb0yUYjICKSsCY7uq3ShTSy3Tb6MbMcmir9J5PE6wCApm0GFvvFPI5X,1,11,Sanitation
135,16/01/2019,E,trYodWzmAgOWKHujJgMJgjgMNVVfstNrU9fmzn7CQDMsJMlu3V1GUhVK8JHtrh6ITVuaS0J,1,13,Tourism
136,25/04/2021,C,V5tsZXiDSyi84j1DGrJuLUZlR3Y5NskF9rduCTmlDSoLUv0lTWdrKVmLkjZIhQ2jE2WffNC,1,99,Welfare
137,02/06/2019,B,3KPYhdm5ZOrXOhMZAD1eaPqeUKHHrYwNRFz0Y8zyaFanB97xYB3ukFOIEeQnoKuz7jB7e3s,1,96,Education
138,04/09/2018,F,lMRlgx5DA101k3tkoHl7FczL7xuKDPWEedtOp13MfdMvJryvnd2iH2MbE8ji6SbPsv1GQfN,0,33,Audit
139,23/11/2018,A,VYtkR1WRxGp8Nn1PiuR4tpF5qpZ2BAeTOzo1w6PBUjkPzAnJ4hhIvYeHTA0mTkyVwhjgejY,0,24,Welfare
140,02/06/2021,A,gKeFVRMdnrutT887kZgfEuUHWedireC6sa8ztad1xHTHn30wPuX8NjQ4LHnEd8lw2gmaYa4,0,67,Community
141,26/05/2019,A,ZvwRYqEC5QApGzFsNsyKQHGNd5ACsScjNyG0YpZGsaCLSciUrT1V9j6LRX3pGHgz1ayBGbq,1,1,Sanitation
142,24/01/2020,A,2r81xeTJU6moDw751Nc7Vr3pvFdhomzd7uID5UnLy2j1jPNwfMipnqlZeuSesVkgbigcGCN,1,100,Education
143,14/08/2021,F,Pl8hd6xxbWVFHA6i8hWb8nqEbL8trKyF9OhwQcefTThhBHmngpe4vywsfcHMLnPgTVPGsjp,1,12,Health
144,19/10/2021,E,3xZhVEbFR2exOCa9zozH9R8BXNf13XVCuRx7OXNq1UEcOGSjReQqDE4aYiHJCwcekKvVFam,0,47,Community
145,07/10/2020,D,eRoRgx1FTn7fnCrjw2WqrPp7phZzwy2Kfc3HHjTOYqYe2r3p5G3F6ErKmYKFfcC2FkKbEr4,1,42,Finance
146,08/11/2021,A,VZXznOZFM7wb9pAve5tbFJL6zkDe2JCcAGMEKYJJ5uLGZTPCc95rrcyUyRqtuSrLf4nbQJa,1,6,Education
147,23/05/2021,A,w3jNdD8bdUB0S9dqOfXJcgnqrB7HmSA2yiCzRYIWdu2my1neFOlkq7n3n1A5nJ1vp5HgzYI,1,34,Finance
148,21/03/2022,G,xbBdPFlfPI3RYrdF9SGtAvYy4yoJnf9vXGpaKZgwdsr8yKaWjd5ROQbw3ZuqmZLtzbsM0Em,1,45,Community
149,22/01/2018,G,HfGkC4J4WrVXzPuqNHJD8xnomtcLtp6eCPcwXnYrH2vTZEkqUjAWlfeLzYty1Nauwcbd3uC,1,31,Finance
150,25/05/2020,D,wibrsj78voLKznXVIfMq3uVwtgXNrBNuajyju6tDmFZt6i63nyfpVNOZLAarTAlTM1kz4HK,1,88,Tourism
151,26/09/2017,C,J0nV7ADOkga20vjBHcc9iUMjgDsoWq3w1vlgOmWckpauH8uuAcAbib2fBkPnXA4QJuBrqh1,0,54,Sports
152,22/10/2019,A,rZcxm5QEyttrDvJFwDBKhubyk1XiBAZAJNtJ2yBKQJHzPD1LkAaJrGiQYYfhqAcbLxeU2Pr,1,60,Sanitation
153,22/04/2018,F,vYrWsKDRVdZgyEOiku5zsxck49tNOpatxBcSx5Tb5GyAxogly0rfeAxqsy8ELYhyrkUx1DL,1,77,Sports
154,25/11/2018,G,7HRyiyxqoP3dxOkypqcXWJMonFvrHIcdNxKlXBNEOotNsylHFAqryTjt0IDrKof1Zz9RzgR,0,60,Welfare
155,28/01/2022,D,MTgLKNBzk66ejGIruuT4jtkkrHiXXkiIeGhBToaYOEM35tc0psdrQWxs3fuCbm591rsDdOE,0,24,Welfare
156,21/06/2020,B,fVCWP2qNMp1k2DziiaBRy76w0KxOscmRqx8DBPjIAM0TOnVWqIhazud98gp62kutDNvzWEE,0,62,Finance
157,01/12/2020,B,omhiCeILxhll7CUvcPVTY7lqI9L7HxDxLuFyMvprmd8ab26Dj3a7lRiwuLnSaaGYT2YulHF,0,78,Finance
158,13/10/2018,D,ine6Fey7MPuPy6qGJbnMLOWUTt260ORwL5rzJBhmZ5MGxxjJs3FEbYy6SlHqNmZ7kbGRqcU,0,75,Finance
159,11/08/2021,F,762ETNY27e5kzSpAWrhJy2cHrhDPcuUPbRuDk0mzry6HN2LBrNXInXZ4HmLiVbTppzvhfP4,0,88,Audit
160,19/06/2020,E,7UJpMtdcyc6FNNH8NIbTCemptHaQXnOOXD7WwdwkZApG61hoWZKeuxayDpob1LyDuAYNzjR,1,71,Health
