29,2021-06-28,C,9gv5fNh8Fj9G39X2wtKdTUfvnPRigvy0RGQ,1,897951840,Sports
30,2020-11-08,D,pmhj39G58hARyenMshPYfZyMetTIcLqRVXg,1,797687334,Audit
31,2019-12-01,E,8uKhCenH4g02cnstRSjbFIAvu2Fd1xuVsn3,1,163234466,Tourism
32,2018-07-16,D,qSfEAt7Bh2WeTBpBwUeJZUEnLKxEGmksO3J,0,661318182,Community
33,2021-03-02,D,DzLBJqHhAvtSYqNB4fNDQ0JFVJJVAaz1UUi,1,544462311,Sports
34,2020-01-16,A,7Abgqkyw2x9QtHQeEFoHElWnsqasfx67ywU,1,145515147,Audit
35,2017-08-04,G,12IeZ4k4VAnWXjQhfRyAq6Ux3YX2Y6Anq3z,0,646219679,Sports
36,2020-04-20,E,DIb28HRIp4jxQOXHGl0d17Ft037cNvCNwDN,1,618745273,Sanitation
37,2020-11-30,C,0wjmgJ7d5qzwyvWFXRcrNXnBFAqFpywy2sR,1,373307877,Plenum
38,2019-06-14,G,9bsDZfTtSA5X8eDtzcS0o1BHetQKfO12V9h,0,994392350,Sports
39,2018-06-11,E,HdAwP7J2GB80XzwBoaqaZPyinHN8rtWLst1,0,716349352,Welfare
40,2022-03-29,F,8JlnfrZcQ3nmCRjAWyo4WD71BfBNGIAi367,1,822513773,Audit
41,2020-08-06,G,2vuCjyQbUWKXG1RSP0FYSzZq7So5hZnHWmx,0,151778868,Sanitation
42,2018-12-02,D,OoqlXao2A38SUQAEycEyQfzDjIkDa8l7UGw,1,395861933,Community
43,2017-08-13,A,9Jdrqr5rKV0Vtg8Z32uHXwRYspRvoS3vFH4,0,721128191,Sports
44,2019-01-22,F,E8br3Yp1mQjo1woVkDA9gNdT4XI0dIceJ31,1,337210712,Plenum
45,2018-01-28,C,pYFz5yrt4jIr3MCeBBlyH1M6dXP1x1KouIe,1,967752994,Health
46,2017-08-30,G,nehICvcwpq7f47hXTFLFkpoLDyrpZvSDk5c,1,998725483,Tourism
47,2020-04-26,C,peEt3d7rpEMozIKvMhVngsq35K7LaInbPJJ,0,660634175,Sports
48,2018-09-27,B,iGwnW9avbwfc3i5Mkg1L3G6YEoKrYlqjNNE,0,405655827,Finance
49,2022-01-22,C,HMvV7C5BJjDjGLRuPE1rGgGsgoATTG3kNw9,0,218280595,Sports
50,2018-01-14,E,CllepgbjpqmWGmQ5YaG3oy2viljZxYFtygr,1,984083907,Finance
51,2018-07-30,G,bTHavx6qQg5nA8peFIWpwW6V5QWJXG1czEc,1,242742117,Community
52,2020-06-22,F,FhW432ZCOwQiyyyJ3J8jnKd6YTsNLOA6UqR,0,754964466,Plenum
53,2022-04-02,B,uNAS2JFI1E6GtJebG1kkAo4v6VWk0orN6O6,0,603391813,Finance
54,2021-02-17,G,ekVLfNGe6zxcpHAnN9VSYFeQaz3BxgKkTzb,1,388153930,Audit
55,2019-02-11,D,F1iGlPmSqM2mihvGFZypw4W2nV8uWVSPnCV,0,130037647,Welfare
56,2017-12-06,E,NEcgmkHd4oABjPTPruC3odAYtqeDVBxfWKy,0,458972208,Education
57,2020-03-29,E,NwRLneeqdveyJFqMYYBS7pNDFRkn9Cy7eS7,1,232415529,Finance
58,2020-05-14,G,5HahTtwIoReTHGmSxHIJbVHFE7xwDECaZXP,1,148771274,Community
59,2017-09-20,F,yBglq82wNcFaHnm0re9Jy2nx7zERWOUIiEU,1,168234464,Sports
60,2020-10-31,D,nEVGP3dzfSncrLbw0dWNxW4El9flm6FV6sQ,1,412224448,Finance
61,2020-06-13,E,IALKFnOk55kdRbzABf3BR9agi229JPcm9Up,0,723272561,Audit
62,2018-01-03,B,eWkzQaUzIkE0kQwmEwZZP7VjWzeFg9MxdEF,1,259275749,Tourism
63,2018-03-07,A,GNT79jRZ3OL8xQKfwj6MVF6F5I1aWUbczUO,0,537122263,Health
64,2017-10-06,E,Gy2aOimAOnelZZEf3NOpivZGzF2azQH8WkY,1,328942207,Health
65,2020-04-09,B,zuKGtubaLG4ctNOZYRRu604WqLewMFZr4N7,1,602203052,Sanitation
66,2017-10-18,C,4qicUse6BrvUF8VilTPbIzknHlobmi3Kt8N,1,415506370,Tourism
67,2020-02-21,A,HcU6H8bGVKVYfLVFRCOHQGVCnIygZGR4uy8,1,295224567,Community
68,2020-08-20,G,jMKVIpiPsprNrySUgVKJGqYWvCBCmSpMIfI,0,428288830,Tourism
69,2021-03-05,C,nGO6xhhq6ZS4BdTiYqQ3dWPqsT0ioEFHHLz,1,801166318,Education
70,2021-06-21,F,7QdPVQnHU5rwfdzTLB6I7RJWowqS0LgJuZl,1,520033303,Sports
71,2019-12-07,C,EaBJprJElOQfK0sZuNWiBalbUSLRzD0mXUx,0,408905506,Welfare
72,2020-01-30,C,NI7rJtyII3z4FV2CCm0z1nlpPuKurzvFnzq,1,973302168,Sports
73,2018-04-04,E,h9g8KMn6jNNllz7n5Gq9RO8t3I4lsmubbvL,1,276289870,Sports
74,2020-10-15,F,t1tl26beaPk1w2pSAXPikVqx76hhfCXIqIb,0,204065050,Health
75,2019-10-24,G,tGcTzJM4JV3KxOLwdFSUrUulkun5OR7MmpH,1,466152666,Welfare
76,2021-11-27,E,t4bM0F4q6xFZcxMsHYc5vURp2a0IlDoQs16,1,602894670,Community
77,2021-03-19,A,MIgDfAccEljKQY0FnmZ8PP4sgIJGBdZRUfW,0,203387111,Sports
78,2017-08-06,D,UAgCCFYdP2DV2Skb0Er0oc0jYBFY7juwhex,1,241755620,Sanitation
79,2019-04-04,B,XrR5Glgdlf9Aw1djdWNO8a4trCVQB2kmCN0,0,777270553,Tourism
80,2020-03-28,C,7lMjYAhinJlvGQSuTpwEllna7d6QzvJQ6Fw,0,549718641,Community
81,2019-09-13,E,beye37ZpH0pPffdpwVQxvKq6bloWKXZwqLP,0,134488519,Sports
82,2021-03-19,E,mDMOvz437pkZQLhMRfqwwCUOQJWQ6ZQmBGs,1,313223818,Education
83,2020-04-25,B,CqTZMuwdJoFhj3p8pyt3g9FqayFQzyvb4Xw,0,220827083,Plenum
84,2021-05-21,A,hFu7kQwLaJpnoL3kK0ew2gGCHmtLRsNjD6K,1,624388868,Health
85,2019-01-28,C,c2RLIQGf9m4vQH0tYsRNU0IB25mxxyo8cuh,0,402662472,Sports
86,2017-10-23,B,bcdONVYgrXnS60zetC9uxCBAMUZSylE38zI,0,113583129,Community
87,2020-08-13,C,byOr4e18hrGyIPEv9GC9lEvhfnVgLfZmZ19,1,461049246,Tourism
88,2017-08-31,F,iA2kiuRATPtJfhVRSYRSuCrEzioUVawNT1K,0,205403031,Welfare
89,2019-05-25,B,nsLVl0WpYH6K5Ct0lpDB1y2sYTlI1Se5R00,1,314152013,Sanitation
90,2018-11-27,F,EHhW2D280JAmDN30GGhZ135SdIrBT0kdRZv,1,569359970,Health
91,2021-12-04,G,V33xCHQjizqhc96xGNbBq6Lq2D9AIwYVPfp,0,160292377,Welfare
92,2019-01-02,C,Ac61oOW8d9OgAobF3nnqB6QSMHuxf2DPusb,1,923744817,Plenum
93,2019-01-17,A,mBKmc2e77KQZA2tggYynnHW4HxdSJNxu9vu,1,938686435,Welfare
94,2017-09-12,A,ru4f3Uzu8Yptrgh1lLjmbxCE2lHoDVNeWKz,0,713952661,Welfare
95,2020-07-08,A,t8P9grxjCGm5VOZ2ntlbmTKYZbnIKxTQ0Ee,1,990532034,Sports
96,2020-02-04,A,2kKtljXpJP3vwIvE8jMP89MIWMnZv71CyvE,1,150295650,Sanitation
97,2021-04-24,G,o16wpCl42YiatlrCJUtS1C2Ipk59LDytwBx,0,542202320,Welfare
98,2018-03-03,G,DcxJfxCtyBSYURBlQRFVJEUEeLfAf21FjE7,0,937402611,Education
99,2018-03-19,E,FTb3wYYFEXoq2x1HvjxK3g5Nyt2mZE4hF7G,1,968854010,Sanitation
100,2017-08-08,G,UE3Bhnk9ZTpd2QzrDUKsx0PYjUrWsaoDUCc,1,663090954,Finance
101,2022-01-24,D,pVSr7ILCIXscrOVfuv4PKaFhJmGAbxe8r5s,0,190908121,Community
102,2020-05-15,F,UMIg7WbXTrEQJVi0vkpss9JvzdHywe2EwMx,1,892931456,Sanitation
103,2021-06-05,B,SfQ1sQMR0cQSglyyyopNWBUq56gAUVnb23g,0,874375769,Sports
104,2019-06-21,B,Q88PpGvjLpAyDBGDl1jV3U2Fi3kD2geJtEi,0,237091154,Tourism
105,2021-08-18,E,FUnnViEcS7ZoECEuW6KsjGs61PZAii7Q7Nw,0,849208692,Sports
106,2021-09-27,F,lUCky1jQVFCIvS9X2oqdeJKEQKcgaPUT62B,1,267872301,Health
107,2020-12-01,D,SM6oG854FGxadXmI6se1hdYEB69pZAOi7PG,0,268754505,Health
108,2021-10-23,G,LUVGweUJSvar2FjseuLZP0vbMEevb0X94R8,1,360451490,Audit
109,2022-01-02,A,svq1lnJnB931OLYMfK1pzlNvtRJAIcHJRwi,0,124232455,Audit
110,2019-06-10,E,DKWpEfJo9L2qN9DJ9T9YYWeKjNendJa8MWs,0,627548016,Welfare
111,2021-11-10,F,YTEbRQKTkeecFOsljwfdhYY5jr2X50maubH,1,181589738,Welfare
112,2022-03-27,A,ecLsSiscIKLjXyARTs1wKCyZfabZ5KfeMRR,0,914513557,Sanitation
113,2019-07-16,B,qcehQkm2e54syeBKm2fOq6KYihpeOf7G1M3,1,637871364,Welfare
114,2018-07-04,G,ATwMnVcPKJRoT4LrhiOCj3umPDJr2nnRcCE,0,303443838,Welfare
115,2021-04-18,A,zlv14y902gxnwG6pOqpAmWC3tIi32KdPmdf,1,412224448,Plenum
116,2020-06-30,G,zX00FtZSXrPwL6E77Oh3G34Iki9I8vA3jfp,0,603374542,Sanitation
117,2020-01-25,F,bpIFtSsnnjhwjERKDF6rJLkUXEjbj4sVbWW,1,275349174,Health
118,2018-07-22,D,izymH0UAWYr1RMgfnxK7bGUNcGLgmA6gcdb,0,817841307,Finance
119,2020-08-10,B,X4ShYXVd8VUwnt6jI5yyLIMRPGNu0cHQSDE,0,721914195,Welfare
120,2021-09-06,D,sE4hef8d9iIiA2fQx8vO6Lpbjddhyht40QO,1,300369358,Audit
121,2018-05-01,F,j9skaVz20PrZLwJSZN7js8JHNFkSMT6fnE9,0,659436007,Tourism
122,2019-08-22,F,0wlydYMZW5W7uuTqwnR6CM6tssaXUcgh0BD,1,803952846,Finance
123,2019-12-04,F,SvEG1K4ZYre0qB0IGkTPUvmBxBDkpBiUcJm,1,110034849,Plenum
124,2019-07-12,F,Jc1dIHA4a2Jd7OyKQzwsDv5bdHTxMr3Jsg0,0,842934408,Plenum
125,2018-08-26,C,sDz3D8mzm1mUuRDhQW7S3IuM8TI08ybdsrF,1,489728323,Plenum
126,2020-03-13,C,4tb04v9FvnjuSLVFUm7EI9j7tP12vkrXpvD,1,379089309,Sanitation
127,2018-10-08,E,xSQ4c8cBqOSWkkGsxLUIKRINLrWOzuLCOIT,1,511283315,Sanitation
128,2020-02-15,B,UY5OzN1LEhtgvaUXDozl4SW7aRxFDVN9W8J,1,300212392,Plenum
129,2019-06-30,E,tPWpoxlTucGIDPbhCesDf5eLFAXOS9T3aCc,1,337841391,Finance
130,2021-04-23,A,HzWGZIkrDAFtyHiDbi7RMdCE2i2mhpPwUzn,0,980770351,Audit
131,2020-08-16,C,a4CzSIqfECx2rFAT0zwwP5bYpbQM9PL4AqN,1,506881034,Audit
132,2019-05-18,A,sSESTtfXNxsrvbeX1VAEkqnKv87l7HgzYD5,0,716114499,Finance
133,2018-12-27,F,x2FBAkWr3zJQkpcvHY35JF7Km8jO8iQTA5X,0,435687055,Audit
134,2019-11-03,C,Vj60SfOib8gfboFCZ05Dv4fbBysj1Y8o86t,0,626432815,Audit
135,2019-04-29,F,RirHmeCHv7FimO1w6lXEdJ9ceMP1pbFs2Q2,1,685394795,Community
136,2020-09-29,E,zYgw9yiJbyKk06q0QpVmiAv01N4zVlZaVVU,0,947962218,Community
137,2019-01-23,C,I9cVvXpRd0LaYBWOahMhensztZk2P4AvXPJ,0,685964235,Tourism
138,2019-12-05,D,es2unaxrQrrFTmPOkIxOaEpO0jy16POnz70,1,941584242,Audit
139,2018-09-04,A,ExE46093hUnf4a4iYEjwlcXAk6POnDDcbxE,1,420238651,Community
140,2020-10-04,B,biZ4CsvE5hmZJ5VasjJb5fmkn8vGNW2SN1T,1,647143111,Audit
141,2018-06-04,G,Y3umfYJOhRXYITREgCHwQTjfyfIhxj3kZUA,0,344964683,Tourism
142,2022-03-19,B,SHce6cs1W490CxwaMCk3bc901phi1QZVTOe,0,317239547,Plenum
143,2018-08-27,F,yLpOq2xW9VNq8YhmOljKNHj3tPMZKhOrJaw,1,282906829,Education
144,2018-08-08,D,zuwteZGsJbX5j3drPErnyi7q0WSU8I3LHCl,0,716793149,Health
145,2019-10-26,F,dTcR5dte5B0h1oO8ZpV3cYDK5rfx8DeHY9U,1,603456008,Sanitation
146,2018-12-22,A,UGu1GHtPvSewSpyU0jGWEiXQtQgNaDv5iv7,0,272494951,Tourism
147,2017-09-21,B,wSz87p7XhjVfyNvXkL8tMs12mXfcwjsUV0p,0,578487196,Finance
148,2021-08-26,F,C3ynd7v3KhXTVSI6a4iInMDpho9wgjcuW96,0,969577973,Audit
149,2017-08-03,D,UqM6OFhyIprWmWn167p90Ws54cokTfTOMU8,1,560385422,Health
150,2020-04-06,A,QdadrbCq30lgQJHA258TcLqrMBVFeJheyNv,0,291332794,Audit
151,2018-05-11,E,m3g3IDexIqEQf4g3WC60ZmTsvnb9zlANlY4,1,210271898,Welfare
152,2019-12-11,B,rtI1UgXuqx5hRwkwhguOkJ3Ly784AAtmI4k,1,650471496,Health
153,2018-08-16,E,26ZlRlFO6OrJ4pzm5uRi7cFnwbYd7WyMRL2,1,923199938,Health
154,2020-01-19,D,03JOvu7rkpSlBlY6L8Biy1610Bw2bkqw7Wx,0,127660313,Education
155,2022-03-15,D,9bG08PahMj0k00f1ZNnnaX3EFcCvILRtOfG,1,848393857,Sanitation
156,2019-02-23,C,ysi2FyeA3aqZfsOoMsn5ykVmAVV0l2k9lv2,1,249608199,Sports
157,2018-04-07,F,qgAGHFzVtLLXDHpVGB1fGZmk1fE9g1iRlvE,1,447451133,Health
158,2018-04-19,D,JS4lvopxcLQvqXB7RrvJ5jxoJ7eosFBYoSG,0,160213209,Sports
159,2019-10-21,E,dngCzhP4pEbgmsDZkbP7FQT9HyyHIYhdq76,0,943319180,Sports
160,2020-08-20,B,1tu2qdoQUe4IAglKWdf07xAsWzWHXyR1H3z,1,771286262,Audit
161,2018-09-09,F,y4kCQ06RRRsjD53kcdUmVxN06nThNiH8JFD,1,398634867,Plenum
162,2019-12-28,G,uKWWXiIL8BD9YtID0N3tVyOz8UYL0HEmDlk,0,582893887,Education
163,2019-05-03,A,gvKQkOlCGoTJpGh9gTnsDGrOEYXpgT6F2GE,0,714451705,Welfare
164,2019-11-12,F,emt1rHNlCDmBgtlP3bjjc0xZNve1s8tTxfm,1,496414796,Tourism
165,2019-01-30,E,0ieRpD7R63nDN0QgKCHSarYFZX9H2p1hmdf,1,193068665,Education
166,2020-12-29,G,pcdMQ9E76sHf3hD58N94x3m9aAILJgMC1Mq,0,818515999,Plenum
167,2019-02-01,D,Ls3R3InZcifHo762bjKoBkOUq7j4Npefpj9,1,314767320,Plenum
168,2018-01-27,A,ZOvRZrRGlazgFaE9qBaRZ0MQHdmQwDt26UX,1,176200576,Finance
169,2021-05-27,A,Lwcpjo2fWzmjAjkxLAvMyrlIV78c4RPaYJc,0,925209869,Welfare
170,2018-11-16,G,GSGrFISf2M7DoPE1fKKksDlhYqF9BiXtmO2,0,757682214,Tourism
171,2017-11-02,G,eTWBDKF39Li9t7r45LYtZwOrLEMjlq9IAQN,0,860986035,Tourism
172,2017-08-29,E,mabtNaZoUd0XZgREAMrjU0SiPp4eZF7C98b,1,677962802,Education
173,2018-11-10,E,oUrGqmHmGBFWYW9Jq1idqsnBa7E39SfgfLW,1,774242056,Audit
174,2021-10-19,E,cdPcFDDlCKLpmUZ9BIhWBP6EfZvGxWiZLtt,1,816720263,Plenum
175,2018-10-24,F,JJgSgj8Vv50gohnU7z0wNB0ZZe7jsVGFyB1,1,880557509,Community
176,2020-02-04,E,asAPVX9k4Ru5LTuMQD21rElhrhfk2PVcX6B,1,932300475,Sports
177,2017-08-30,C,tYHd8aDRmDms3HJWT6cSnEz4ps7Sj4L4cL4,1,986359126,Sports
178,2020-11-26,G,PmakguCoHJbj9zJoHs2MT0Rt2mC0zRqoI0Q,0,352671909,Tourism
179,2017-08-27,D,IJjQZrpslfLv5x4aBIpkAPL9glXWt4vVuH7,1,236814160,Sanitation
180,2017-10-22,G,GlGXdStXbAocB7ts2yAed8wAX8qFfN1k48J,1,102288456,Finance
181,2018-08-08,E,CiaAhM1gHZKUwQC2V5cfKZ62iXsqkFtE2Pd,1,562524687,Plenum
182,2022-02-10,C,eHQ2LnecQ1GTzuoV2eTI18AXGjUzG1NShpV,1,301798657,Health
183,2019-08-14,C,DWzKI2ah6LkucGnDoNIPduFW4GygThADR3R,1,386210877,Sports
184,2020-12-27,C,3Ko3V4j6HEjl45PZ9nYv0XEPGVDcTcAf07R,0,948967365,Education
185,2020-11-23,G,4iop8oYTUR7EZNWQk7rAwZzM1ZEdoLHd5Cq,0,716165629,Finance
186,2020-12-20,G,mkbsrXRH7rEcq8nL5nZvnE8NDsvkblKopCU,0,735627355,Sanitation
187,2018-12-01,B,rDuII4dXj42vfzlbyGUHZ4HhUxpIVGqUtb5,1,870309403,Plenum
188,2021-05-01,B,md7my0yoBCBpBCt4L2nYzWAo5xHN3KskJD2,1,466456433,Education
189,2017-10-08,C,nxZ8PWZeG9OwSGSNdTI1eevh537clvHBoRk,0,153834745,Plenum
190,2020-11-30,E,uQSuyjxDAxYCWiIvhBt3JpUtqANlY7Q5cAc,0,755947996,Sports
191,2022-01-17,F,UjCDWOUMJ9jCpt6hIOL4YFpyjy0dEbGJect,1,584766390,Plenum
192,2022-03-21,C,Xx0uCnUVwgmTDa6SuP8OGPnZQ6icM9C5J50,1,924010051,Education
193,2018-01-22,B,WvizbXmRPs0CkwVOT1zus6vjOimkHcuuPik,1,981700329,Sports
194,2020-09-20,C,6WGfjLsaJ4ohZDY8XXAXFNwuI5v2gRYvkDC,0,900537281,Plenum
195,2018-11-17,C,ElGtSi2TP9gz4LHMM4yABtLAI9wRwba671j,0,526174815,Welfare
196,2019-02-01,A,YN8MrxphBrYlSCoyLgWPLWkhNlDOGC0DCPYghRaV6RKY,1,248572256,Audit
197,2020-09-20,G,1TP4RjjnUYTTHucXwhFGWGeZgShiqKhAuC32kHxJjX51,1,170317097,Community
198,2019-11-07,B,H7EhmGtjzaQis4CCnSb92Bqe7yikWodHgmiR2pi0rFJ3,1,542300149,Plenum
199,2021-02-02,A,2lw1tL3flQhsemTjkzr7odW8ih3z719u2CNvpAK49cIR,0,670915213,Welfare
200,2018-07-13,A,xJT4Lgjbr47G4CjOsgqzkhLhHzaQfqaQx2d54Rg1px7v,1,177882621,Welfare
201,2021-12-06,A,CWoILZyuFqmVedZDVQwgCWscz90LXJxn7Iiud3A7ZYeP,0,450601180,Sanitation
202,2017-12-27,A,ozseLxnyr2LHPTHtnkFg7oOL6YuHaqEDcQSktPBLNUsL,0,506881034,Community
203,2021-10-12,G,Dua6V0NtgLlDAoRx1ElKnUkrp5dLFdB18iJA5DgBsOlL,0,811043059,Sports
204,2018-06-12,D,nouY5DDydsDlSfCgR2CcLJxMEFpP8XbAvLMzoDHseu6G,0,185417159,Plenum
205,2018-11-11,A,Vm564SPgTuHPgyaVklkUBn5JLpfTYbzeXQ9hWoKE11nB,0,808026292,Finance
206,2020-08-02,D,LTpFcm2ttXsUbuAE2atRdCtlDVbk3c107xFR76nxW3Rr,0,905739077,Tourism
207,2018-08-25,B,Okpq0gnvQBgoPGj17AX0dclOHsMz2cA1E6DRuKs2cFRO,1,475454916,Welfare
208,2020-11-21,B,klY4HrjXre4ftdWVMfuYbMaSOAf4j9EdhNldWvyRdgwr,0,377255861,Plenum
209,2019-06-21,D,RN1RrEjxb0XODqpS6Ahf6lCVOH1FdlcGToBufP4azf8U,0,713952661,Community
210,2019-07-11,E,DIfVtQWx1BKPj2Gb1sVtTKjBaD0gHXyiKBYmuUM25wQg,1,676404798,Health
211,2021-06-11,E,y4lzYUZrUp3xxtcGQTPjqKIuclk3RllrwciEcqx7umKJ,0,634245756,Tourism
212,2020-07-21,A,cYh4xu24sOAdrOeFE4JKMUgmvN6LuU2OgunQuM9YMUBN,1,576505293,Tourism
213,2017-10-28,E,JTeceAtEq9x0JsMVbZCeussF2PoLDuA1A0qzbrk0QSjM,1,774644629,Education
214,2019-12-20,B,fu9k8Mv1k5l47p9gcQBVeexriycmKz9PcCr9gPJCcOU0,1,883261780,Finance
215,2017-08-14,F,nAV8MzHnMFldxuhPkKco2Nwg0U74zJltCHRYMjFBH9ex,0,221735617,Education
216,2021-07-19,E,ac1VGpMDNtsbHl3kIxos59puRhmxFP2wYUCfl1BNtx5O,0,469918664,Sports
217,2019-08-25,F,5zQgbwfLzpdFyKsWugRZM56rd9pAW6UIK5LyO6xkvvUY,1,540381320,Tourism
218,2019-02-15,G,cLU6SWNnWeFi0yA2C9PUSkR2y607nzrvlE5jDms5gNh1,0,194275284,Welfare
219,2020-12-27,D,fPxsDfWZ8UHPngJnJl0giDatl6UBhFiPLCnLPGhPJwka,0,730980895,Sanitation
220,2019-03-30,C,Tu1Yb2mVH9AtGFZkjknzaw3WN6LHuMKrae6rI0aC8kYC,1,721164033,Sanitation
221,2017-12-01,B,zl6EHnPnyrQNj9g3yhtO4RIRyTWWhSs0Fd14jnCVfPhz,0,452773574,Community
222,2022-01-25,F,lTvlFiwrr5I2Rw3zd6sFcFcAbI8YQ3bUkGK8V0IsnJhx,0,788508039,Community
223,2021-10-19,C,TXt2J1zs0nDPM6nieDXURQlL1z5VDH85PSwSaJUke5zn,1,230988032,Audit
224,2021-11-09,A,16d9O9dBlWJ0cNMd8Nq8AcSLLUS1cJat47XZQgkLkEly,0,259234538,Finance
225,2019-10-20,C,nKRmaNQC29QkWJG9WQEFtu6PepMd1dJhaQA71eCAk4SM,0,301068038,Sanitation
226,2022-01-13,E,UUPgRxOhaRg0jQARn8ZpahWjSeiElcCriz2zMpPZhw4W,1,332285349,Tourism
227,2020-09-11,E,XGmc6AHkqROIyTbiFxWzVe9fgjGWd9BZIW1I3bWszv8J,0,603259543,Finance
228,2018-11-05,A,PbGfFVlwpNtezmETCt7OGG0z3WXIKBUj7Wr90TtmptYh,0,750588391,Tourism
229,2020-02-13,E,rkDk99l3NrfmD9IymR6AYXXl2Or8SDlH1hwaOvWyzOvp,1,607628967,Audit
230,2018-11-08,A,lQBw1PKhN1XaCY2ltpdJTgEoeTTCrMkq7AlXtJviOt2G,1,761519815,Finance
231,2021-07-17,C,ywmDGHUm3GGaax5cJqZGnPc6oGbiFVuQdNvEpKEUYjt3,0,581361399,Welfare
232,2021-05-31,E,LwJ6qgKAZJeoxREhipX0A3GN8HxPCvwUQZIjsJlGTNE9,1,647390519,Sanitation
233,2021-04-22,F,jCuFdBch3lm6bV198PUFIatLrmTooHY6Jv9oroDlEvsX,1,486752141,Finance
234,2020-04-01,F,j7Zgy68qma1dyfXcbYaIKpQY7rXmGRoLhpKifbFfhJzH,1,751324562,Plenum
235,2021-01-13,C,CdZi1paJ6409wMwkt3RWi4eePgnGSewbhPxEMkNKo1Ws,1,151359335,Health
236,2021-10-15,D,5uJ3w87KLqVvwiAvFhnzxd4WJAOPuTbJFlx4LsjsF44W,1,638399501,Sports
237,2017-09-29,F,9FnTEdIQ4LksHciOi6UgAcstYfS5a1F8KTwRwVSm6YZW,0,625013939,Welfare
238,2020-03-02,B,ti3DSLOOWpOHNMriROlXBsyAVFUTshEcBYLmpRN1ieDa,0,870816407,Education
239,2020-07-26,G,lSKPPAnwCnJ4OVkYlcDQgAQMzotG5rse0UoXN1cA5UI8,0,698984357,Plenum
240,2018-08-17,D,uhjBfT9zLswdWIRTqP8l7szxqGJzNKxu4dBSMehyAAwN,0,175914244,Plenum
241,2019-01-18,A,tHKbqCHL3TCAroNP0Bfm7EofF2xjQaefVpIm6DmrpYjF,1,351706049,Plenum
242,2018-07-02,A,UdZ7qjfdcEF3cungPPJYLDMLXGJxGxcuVpZtQNHw3hjl,0,477855650,Plenum
243,2021-01-28,C,QJTfkFopEGvt66WryxvZMjQ9Z8NECba55E0CVHzB4NLa,0,810381747,Sanitation
